branch,phase,step,theta0,theta1,loss,g0,g1,g_norm,m0,m1,m_norm,v0,v1,sqrt_v0,sqrt_v1,adam_step_count,cos_m_g,update0,update1,update_norm,predicted_update_norm,predicted_matches_actual,update_cos_neg_g
warmup,A,14,0.37276187539100647,-0.1631793975830078,3.4545180797576904,-2.6272380352020264,-0.04079484939575195,2.6275546550750732,-2.4628238677978516,0.048964306712150574,2.463310480117798,0.15868714451789856,0.0002438626397633925,0.39835554361343384,0.015616102144122124,14.0,0.9993734359741211,0.0936831533908844,-0.03924162685871124,0.10156987607479095,0.10156922787427902,True,0.916242241859436
warmup,A,15,0.46644502878189087,-0.20242102444171906,3.2145721912384033,-2.533555030822754,-0.050605256110429764,2.534060478210449,-2.4792652130126953,0.03998839110136032,2.4795875549316406,0.16543084383010864,0.0002452830085530877,0.40673190355300903,0.015661513432860374,15.0,0.999348521232605,0.09275639057159424,-0.03040383756160736,0.09761220216751099,0.09761153906583786,True,0.9438443779945374
warmup,A,16,0.5592014193534851,-0.23282486200332642,2.9855246543884277,-2.44079852104187,-0.058206215500831604,2.4414925575256348,-2.484694242477417,0.030929025262594223,2.484886646270752,0.17168430984020233,0.00024759862571954727,0.4143480658531189,0.015735266730189323,16.0,0.9993416666984558,0.0917629599571228,-0.0216691792011261,0.09428676217794418,0.09428620338439941,True,0.967477023601532
warmup,A,17,0.6509643793106079,-0.2544940412044525,2.767080545425415,-2.3490357398986816,-0.06362351030111313,2.3498971462249756,-2.480304718017578,0.02201550081372261,2.4804022312164307,0.1774701327085495,0.0002507390163373202,0.42127203941345215,0.015834741294384003,17.0,0.9993538856506348,0.09070301055908203,-0.013253211975097656,0.09166615456342697,0.0916655883193016,True,0.9852156639099121
warmup,A,18,0.7416673898696899,-0.26774725317955017,2.5589942932128906,-2.2583327293395996,-0.06693681329488754,2.259324550628662,-2.4671778678894043,0.013451599515974522,2.467214584350586,0.18281063437461853,0.00025453625130467117,0.4275636076927185,0.015954192727804184,18.0,0.9993847012519836,0.08957678079605103,-0.005338490009307861,0.0897357165813446,0.08973509818315506,True,0.9960280060768127
warmup,A,19,0.831244170665741,-0.27308574318885803,2.3610727787017822,-2.1687557697296143,-0.06827143579721451,2.169830083847046,-2.446293354034424,0.005412758328020573,2.4462993144989014,0.1877278983592987,0.00025876224390231073,0.4332757890224457,0.016086088493466377,19.0,0.9994328022003174,0.08838486671447754,0.0019316673278808594,0.08840597420930862,0.08840535581111908,True,0.9999536871910095
warmup,A,20,0.9196290373802185,-0.2711540758609772,2.1731622219085693,-2.0803709030151367,-0.0677885189652443,2.081475019454956,-2.418539524078369,-0.001955660991370678,2.4185402393341064,0.19224368035793304,0.0002631644601933658,0.4384560286998749,0.01622234471142292,20.0,0.9994956254959106,0.08712798357009888,0.008453041315078735,0.08753707259893417,0.08753649145364761,True,0.9979435801506042
warmup,A,21,1.0067570209503174,-0.26270103454589844,1.9951353073120117,-1.9932429790496826,-0.06567525863647461,1.9943246841430664,-2.3847227096557617,-0.008538947440683842,2.384737968444824,0.1963793784379959,0.0002674965944606811,0.44314712285995483,0.016355322673916817,21.0,0.9995690584182739,0.0858069658279419,0.014155730605125427,0.08696677535772324,0.08696622401475906,True,0.9914888739585876
warmup,A,22,1.0925639867782593,-0.248545303940773,1.8268779516220093,-1.9074360132217407,-0.06213632598519325,1.9084478616714478,-2.3455746173858643,-0.01425257883965969,2.3456180095672607,0.20015601813793182,0.0002715423470363021,0.4473879933357239,0.016478542238473892,22.0,0.9996491074562073,0.08442306518554688,0.018997743725776672,0.08653420209884644,0.08653368800878525,True,0.9822341203689575
warmup,A,23,1.1769870519638062,-0.22954756021499634,1.6682746410369873,-1.8230129480361938,-0.057386890053749084,1.823915958404541,-2.301760673522949,-0.019040953367948532,2.3018393516540527,0.2035941779613495,0.00027513172244653106,0.45121410489082336,0.016587095335125923,23.0,0.9997310638427734,0.08297765254974365,0.022958651185035706,0.08609523624181747,0.0860946774482727,True,0.9717022180557251
warmup,A,24,1.2599647045135498,-0.20658890902996063,1.5191962718963623,-1.7400352954864502,-0.05164722725749016,1.7408015727996826,-2.2538859844207764,-0.022875547409057617,2.254002094268799,0.2067139595746994,0.00027814984787255526,0.45465806126594543,0.016677824780344963,24.0,0.9998093843460083,0.08147227764129639,0.026034459471702576,0.0855308473110199,0.08553030341863632,True,0.961159884929657
warmup,A,25,1.3414369821548462,-0.18055444955825806,1.379490613937378,-1.6585630178451538,-0.045138612389564514,1.6591771841049194,-2.202500820159912,-0.0257527157664299,2.2026515007019043,0.20953497290611267,0.0002805391268339008,0.4577499032020569,0.016749301925301552,25.0,0.9998794794082642,0.07990884780883789,0.028234213590621948,0.08475019037723541,0.08474960923194885,True,0.9515895247459412
warmup,A,26,1.421345829963684,-0.1523202359676361,1.2489745616912842,-1.578654170036316,-0.03808005899190903,1.5791133642196655,-2.1481070518493652,-0.027691304683685303,2.148285388946533,0.21207627654075623,0.00028229609597474337,0.46051740646362305,0.01680167019367218,26.0,0.9999370574951172,0.07828915119171143,0.029578201472759247,0.08369027078151703,0.08368974179029465,True,0.9437137246131897
warmup,A,27,1.4996349811553955,-0.12274203449487686,1.12743079662323,-1.5003650188446045,-0.030685508623719215,1.5006787776947021,-2.0911617279052734,-0.028730180114507675,2.0913591384887695,0.21435634791851044,0.00028346391627565026,0.4629863500595093,0.016836386173963547,27.0,0.9999775290489197,0.07661569118499756,0.030097462236881256,0.08231537789106369,0.0823148638010025,True,0.9380397796630859
warmup,A,28,1.576250672340393,-0.0926445722579956,1.0146039724349976,-1.423749327659607,-0.0231611430644989,1.4239376783370972,-2.0320820808410645,-0.028925713151693344,2.032288074493408,0.21639308333396912,0.0002841220411937684,0.4651806950569153,0.016855919733643532,28.0,0.9999979138374329,0.0748908519744873,0.029834218323230743,0.08061464130878448,0.08061414211988449,True,0.9348949193954468
warmup,A,29,1.6511415243148804,-0.06281035393476486,0.9102027416229248,-1.3488584756851196,-0.015702588483691216,1.3489497900009155,-1.971248745918274,-0.0283492561429739,1.9714525938034058,0.21820375323295593,0.00028437437140382826,0.4671228528022766,0.016863403841853142,29.0,0.9999963045120239,0.07311725616455078,0.02884272113442421,0.07860048115253448,0.07859998196363449,True,0.9344478845596313
warmup,A,30,1.7242587804794312,-0.03396763280034065,0.8139020800590515,-1.2757412195205688,-0.008491908200085163,1.2757694721221924,-1.9090096950531006,-0.0270845890045166,1.9092018604278564,0.21980497241020203,0.00028433656552806497,0.4688336253166199,0.016862282529473305,30.0,0.9999716877937317,0.07129788398742676,0.027189843356609344,0.07630646228790283,0.07630594819784164,True,0.9367133975028992
warmup,A,31,1.795556664466858,-0.006777789443731308,0.7253475785255432,-1.204443335533142,-0.001694447360932827,1.2044445276260376,-1.8456828594207764,-0.0252253208309412,1.8458552360534668,0.22121268510818481,0.00028412434039637446,0.470332533121109,0.016855988651514053,31.0,0.9999248385429382,0.069435715675354,0.02495516650378704,0.0737840011715889,0.07378347963094711,True,0.9415421485900879
warmup,A,32,1.864992380142212,0.018177377060055733,0.6441624760627747,-1.135007619857788,0.004544344265013933,1.135016679763794,-1.781558871269226,-0.022872233763337135,1.7817057371139526,0.222442165017128,0.00028384311008267105,0.4716377556324005,0.0168476440012455,32.0,0.9998581409454346,0.06753408908843994,0.022230131551623344,0.07109875231981277,0.07109831273555756,True,0.9486038088798523
warmup,A,33,1.9325264692306519,0.04040750861167908,0.569953978061676,-1.0674735307693481,0.01010187715291977,1.067521333694458,-1.7169036865234375,-0.020130576565861702,1.7170217037200928,0.22350795567035675,0.0002835799241438508,0.47276628017425537,0.016839832067489624,33.0,0.9997755885124207,0.06559646129608154,0.019116081297397614,0.06832510232925415,0.06832468509674072,True,0.957373321056366
warmup,A,34,1.9981229305267334,0.05952358990907669,0.502321720123291,-1.0018770694732666,0.014880897477269173,1.0019875764846802,-1.6519606113433838,-0.01710733026266098,1.65204918384552,0.22442395985126495,0.0002833983744494617,0.473734050989151,0.0168344397097826,34.0,0.9996822476387024,0.06362652778625488,0.01572137326002121,0.06554003804922104,0.06553956866264343,True,0.967134416103363
warmup,A,35,2.0617494583129883,0.0752449631690979,0.4408647418022156,-0.9382505416870117,0.018811240792274475,0.9384390711784363,-1.5869522094726562,-0.01390850730240345,1.5870131254196167,0.22520329058170319,0.00028333644149824977,0.4745558798313141,0.01683260127902031,35.0,0.999584972858429,0.061627864837646484,0.012157708406448364,0.06281563639640808,0.06281515955924988,True,0.9770143628120422
warmup,A,36,2.1233773231506348,0.08740267157554626,0.3851885497570038,-0.8766226768493652,0.021850667893886566,0.8768949508666992,-1.5220820903778076,-0.010636532679200172,1.5221192836761475,0.2258584052324295,0.0002834069891832769,0.4752456247806549,0.016834696754813194,36.0,0.9994909167289734,0.05960440635681152,0.008536122739315033,0.06021254509687424,0.060212235897779465,True,0.9860601425170898
warmup,A,37,2.1829817295074463,0.0959387943148613,0.33490994572639465,-0.8170182704925537,0.023984698578715324,0.8173702359199524,-1.4575361013412476,-0.007387812715023756,1.457554817199707,0.22640101611614227,0.00028360102442093194,0.47581616044044495,0.016840457916259766,37.0,0.9994078278541565,0.05756044387817383,0.004963099956512451,0.05777401849627495,0.05777362734079361,True,0.9933534860610962
warmup,A,38,2.24054217338562,0.10090189427137375,0.2896607518196106,-0.7594578266143799,0.025225473567843437,0.7598766684532166,-1.393484354019165,-0.004250561818480492,1.3934909105300903,0.22684213519096375,0.0002838927030097693,0.47627946734428406,0.01684911549091339,38.0,0.9993428587913513,0.05549979209899902,0.0015370696783065796,0.05552107095718384,0.055520735681056976,True,0.9981467723846436
warmup,A,39,2.296041965484619,0.10243896394968033,0.24909017980098724,-0.7039580345153809,0.025609740987420082,0.704423725605011,-1.3300817012786865,-0.00130295823328197,1.3300822973251343,0.22719207406044006,0.00028424515039660037,0.47664669156074524,0.016859572380781174,39.0,0.9993028044700623,0.05342698097229004,-0.0016543641686439514,0.053452588617801666,0.05345211923122406,True,0.9999853372573853
warmup,A,40,2.349468946456909,0.10078459978103638,0.21286502480506897,-0.6505310535430908,0.025196149945259094,0.6510187983512878,-1.2674692869186401,0.001388311618939042,1.267470121383667,0.22746044397354126,0.0002846167772077024,0.47692814469337463,0.016870589926838875,40.0,0.9992926120758057,0.0513458251953125,-0.004536464810371399,0.05154583603143692,0.05154547095298767,True,0.9987797737121582
warmup,A,41,2.4008147716522217,0.09624813497066498,0.18066944181919098,-0.5991852283477783,0.024062033742666245,0.5996681451797485,-1.205775499343872,0.0037690955214202404,1.20578134059906,0.22765618562698364,0.00028496701270341873,0.47713330388069153,0.01688096672296524,41.0,0.9993153214454651,0.049260854721069336,-0.007048614323139191,0.04976258426904678,0.04976233094930649,True,0.9948038458824158
warmup,A,42,2.450075626373291,0.08919952064752579,0.15220297873020172,-0.549924373626709,0.022299880161881447,0.5503763556480408,-1.1451164484024048,0.005798389203846455,1.1451311111450195,0.2277875542640686,0.0002852610487025231,0.4772709310054779,0.016889672726392746,42.0,0.9993711113929749,0.04717659950256348,-0.009144961833953857,0.048054780811071396,0.04805444926023483,True,0.9886298179626465
warmup,A,43,2.4972522258758545,0.08005455881357193,0.12717874348163605,-0.5027477741241455,0.020013639703392982,0.5031459331512451,-1.085597276687622,0.007448538206517696,1.085622787475586,0.2278621941804886,0.0002854730992112309,0.4773491322994232,0.016895949840545654,43.0,0.9994581341743469,0.04509711265563965,-0.010794587433338165,0.04637103155255318,0.04637063294649124,True,0.9810176491737366
warmup,A,44,2.542349338531494,0.06925997138023376,0.10532167553901672,-0.45765066146850586,0.01731499284505844,0.45797809958457947,-1.0273122787475586,0.008705048821866512,1.0273492336273193,0.2278870940208435,0.0002855881757568568,0.47737520933151245,0.01689935475587845,44.0,0.9995694756507874,0.04302644729614258,-0.011981286108493805,0.044663477689027786,0.04466330632567406,True,0.9728007912635803
warmup,A,45,2.5853757858276367,0.05727868527173996,0.08636672049760818,-0.4146242141723633,0.01431967131793499,0.4148714244365692,-0.9703460931777954,0.009566043503582478,0.9703932404518127,0.22786866128444672,0.0002856023784261197,0.4773558974266052,0.016899773851037025,45.0,0.9996958374977112,0.0409693717956543,-0.012703098356723785,0.04289356619119644,0.04289332032203674,True,0.9647931456565857
warmup,A,46,2.626345157623291,0.044575586915016174,0.07005733996629715,-0.373654842376709,0.011143896728754044,0.373820960521698,-0.9147738814353943,0.010041406378149986,0.9148290157318115,0.22781270742416382,0.0002855218481272459,0.477297306060791,0.01689739152789116,46.0,0.9998225569725037,0.03892970085144043,-0.012971587479114532,0.04103393107652664,0.041033655405044556,True,0.9577218890190125
warmup,A,47,2.6652748584747314,0.03160399943590164,0.0561453141272068,-0.33472514152526855,0.00790099985897541,0.33481839299201965,-0.8606619834899902,0.010151655413210392,0.8607218265533447,0.22772452235221863,0.00028536052559502423,0.47720491886138916,0.01689261756837368,47.0,0.999930202960968,0.0369114875793457,-0.012810934334993362,0.03907144442200661,0.039071209728717804,True,0.9521920084953308
warmup,A,48,2.702186346054077,0.01879306510090828,0.04439063370227814,-0.29781365394592285,0.00469826627522707,0.29785069823265076,-0.8080682754516602,0.009926590137183666,0.8081292510032654,0.2276088446378708,0.00028513759025372565,0.477083683013916,0.016886018216609955,48.0,0.9999939799308777,0.034918785095214844,-0.012256721034646034,0.0370074138045311,0.037007104605436325,True,0.9486688375473022
warmup,A,49,2.737105131149292,0.006536344066262245,0.03456219658255577,-0.262894868850708,0.0016340860165655613,0.2628999352455139,-0.7570428252220154,0.009403757750988007,0.7571012377738953,0.22746993601322174,0.00028487452073022723,0.4769380986690521,0.016878226771950722,49.0,0.9999807476997375,0.032955169677734375,-0.011354461312294006,0.03485637530684471,0.034856121987104416,True,0.9474624395370483
warmup,A,50,2.7700603008270264,-0.004818117246031761,0.026439035311341286,-0.22993969917297363,-0.0012045293115079403,0.22994285821914673,-0.7076280117034912,0.008626790717244148,0.7076806426048279,0.22731158137321472,0.00028459232999011874,0.4767720401287079,0.016869865357875824,50.0,0.9998480677604675,0.031024456024169922,-0.010157858021557331,0.03264504298567772,0.03264480456709862,True,0.9487143158912659
warmup,A,51,2.8010847568511963,-0.014975975267589092,0.01981167122721672,-0.1989152431488037,-0.003743993816897273,0.19895046949386597,-0.6598591804504395,0.007643658667802811,0.6599034667015076,0.22713714838027954,0.00028430920792743564,0.4765890836715698,0.01686147041618824,51.0,0.9995377063751221,0.029129981994628906,-0.008726782165467739,0.030409088358283043,0.030408887192606926,True,0.9523665308952332
warmup,A,52,2.830214738845825,-0.02370275743305683,0.014483745209872723,-0.1697852611541748,-0.005925689358264208,0.16988864541053772,-0.613764762878418,0.0065048933029174805,0.6137992739677429,0.2269495725631714,0.00028403892065398395,0.4763922393321991,0.01685345359146595,52.0,0.9989655613899231,0.02727508544921875,-0.0071250516921281815,0.028190363198518753,0.028190217912197113,True,0.9581276178359985
warmup,A,53,2.857489824295044,-0.030827809125185013,0.010273369029164314,-0.14251017570495605,-0.007706952281296253,0.14271841943264008,-0.5693668127059937,0.005261835176497698,0.569391131401062,0.22675146162509918,0.00028379002469591796,0.47618427872657776,0.01684606820344925,53.0,0.9979991316795349,0.025462865829467773,-0.005418118089437485,0.026032932102680206,0.02603277750313282,True,0.9654359221458435
warmup,A,54,2.8829526901245117,-0.0362459272146225,0.007014257367700338,-0.11704730987548828,-0.009061481803655624,0.11739753931760788,-0.526681125164032,0.003964956384152174,0.5266960859298706,0.22654502093791962,0.00028356563416309655,0.4759674668312073,0.0168394073843956,54.0,0.9964074492454529,0.023696184158325195,-0.0036707334220409393,0.023978812620043755,0.02397860400378704,True,0.9734494686126709
warmup,A,55,2.906648874282837,-0.03991666063666344,0.004556383937597275,-0.09335112571716309,-0.00997916515916586,0.09388299286365509,-0.4857177436351776,0.0026623124722391367,0.4857250452041626,0.2263321727514267,0.00028336417744867504,0.4757438004016876,0.01683342456817627,55.0,0.9937372207641602,0.02197742462158203,-0.0019447579979896545,0.022063301876187325,0.02206321619451046,True,0.9810953140258789
warmup,A,56,2.928626298904419,-0.04186141863465309,0.002766149817034602,-0.07137370109558105,-0.010465354658663273,0.07213687151670456,-0.4464810788631439,0.0013981646625325084,0.4464832544326782,0.22611455619335175,0.0002831804158631712,0.4755150377750397,0.016827965155243874,56.0,0.988961398601532,0.0203092098236084,-0.0002971738576889038,0.02031138353049755,0.020311374217271805,True,0.9871920943260193
warmup,A,57,2.9489355087280273,-0.042158592492341995,0.001525959582068026,-0.051064491271972656,-0.010539648123085499,0.05214083567261696,-0.40897032618522644,0.0002118127013090998,0.4089703857898712,0.2258935421705246,0.0002830067533068359,0.47528257966041565,0.016822803765535355,57.0,0.9792521595954895,0.018693923950195312,0.0012216009199619293,0.01873379573225975,0.01873358152806759,True,0.9904536604881287
warmup,A,58,2.9676294326782227,-0.040936991572380066,0.0007334064575843513,-0.032370567321777344,-0.010234247893095016,0.03394986689090729,-0.37317973375320435,-0.0008633334073238075,0.37318071722984314,0.22567026317119598,0.00028283483698032796,0.47504764795303345,0.016817694529891014,58.0,0.9541763067245483,0.017132997512817383,0.0025690384209156036,0.0173245370388031,0.01732431724667549,True,0.9876417517662048
warmup,A,59,2.98476243019104,-0.03836795315146446,0.00030010423506610096,-0.015237569808959961,-0.009591988287866116,0.01800527051091194,-0.33909881114959717,-0.0018004248850047588,0.3391035795211792,0.22544564306735992,0.0002826567506417632,0.4748111665248871,0.01681239902973175,59.0,0.8491004109382629,0.01562809944152832,0.003711473196744919,0.016062768176198006,0.016062738373875618,True,0.9464762806892395
CARRY_ALL,B,0,3.0003905296325684,-0.03465647995471954,18.00249481201172,6.000390529632568,-0.008664119988679886,6.000397205352783,-0.30671268701553345,-0.0025795812252908945,0.30672353506088257,0.2252204418182373,0.00028246609144844115,0.4745739698410034,0.016806727275252342,60.0,-0.9999514222145081,-0.015456199645996094,0.00462469644844532,0.016133256256580353,0.016133254393935204,True,0.9584463238716125
CARRY_ALL,B,1,2.9849343299865723,-0.030031783506274223,17.909832000732422,5.984934329986572,-0.007507945876568556,5.984939098358154,0.3239976465702057,-0.0031880352180451155,0.3240133225917816,0.2609999179840088,0.00028225869755260646,0.5108814835548401,0.01680055633187294,61.0,0.9999631643295288,-0.040143728256225586,0.005294181406497955,0.04049132391810417,0.04049094766378403,True,0.9915787577629089
CARRY_ALL,B,2,2.9447906017303467,-0.024737602099776268,17.670345306396484,5.944790840148926,-0.006184400524944067,5.944794178009033,0.8900913596153259,-0.0036200264003127813,0.8900986909866333,0.29655835032463074,0.00028203282272443175,0.5445716977119446,0.016793832182884216,62.0,0.9999954700469971,-0.05997633934020996,0.00571497343480587,0.060248006135225296,0.06024771183729172,True,0.995589017868042
CARRY_ALL,B,3,2.8848142623901367,-0.019022628664970398,17.31556510925293,5.884814262390137,-0.0047556571662425995,5.8848161697387695,1.3955613374710083,-0.003876463742926717,1.395566701889038,0.3316023349761963,0.00028178904904052615,0.5758492350578308,0.016786573454737663,63.0,0.9999980330467224,-0.07603073120117188,0.005891273729503155,0.07625863701105118,0.07625813037157059,True,0.9970735311508179
CARRY_ALL,B,4,2.808783531188965,-0.013131354935467243,16.871004104614258,5.808783531188965,-0.003282838733866811,5.808784484863281,1.8444865942001343,-0.003964383155107498,1.844490885734558,0.36590176820755005,0.00028152987943030894,0.6048981547355652,0.0167788527905941,64.0,0.9999987483024597,-0.08908247947692871,0.005835726857185364,0.08927342295646667,0.08927278220653534,True,0.9978978633880615
CARRY_ALL,B,5,2.719701051712036,-0.007295628078281879,16.357494354248047,5.719700813293457,-0.0018239070195704699,5.719701290130615,2.2409162521362305,-0.003896228736266494,2.240919589996338,0.39927786588668823,0.00028125912649556994,0.6318843960762024,0.016770781949162483,65.0,0.9999989867210388,-0.09970688819885254,0.005568460561335087,0.09986226260662079,0.09986177086830139,True,0.9984617233276367
CARRY_ALL,B,6,2.6199941635131836,-0.0017271675169467926,15.792167663574219,5.619994163513184,-0.00043179187923669815,5.619994163513184,2.588794708251953,-0.003688996657729149,2.5887973308563232,0.4315935969352722,0.00028098118491470814,0.6569578647613525,0.016762493178248405,66.0,0.9999991655349731,-0.10834169387817383,0.005115911830216646,0.10846241563558578,0.1084618866443634,True,0.9988905787467957
CARRY_ALL,B,7,2.5116524696350098,0.0033887443132698536,15.18915843963623,5.51165246963501,0.0008471860783174634,5.51165246963501,2.8919146060943604,-0.003363276133313775,2.891916513442993,0.4627463221549988,0.00028070039115846157,0.6802545785903931,0.016754115000367165,67.0,0.9999991655349731,-0.1153256893157959,0.004509476479142904,0.11541382223367691,0.11541315168142319,True,0.9992304444313049
CARRY_ALL,B,8,2.396326780319214,0.007898220792412758,14.5601806640625,5.396327018737793,0.0019745551981031895,5.396327495574951,3.153888463973999,-0.0029422298539429903,3.1538898944854736,0.49266189336776733,0.0002804204123094678,0.7018987536430359,0.016745757311582565,68.0,0.9999991059303284,-0.1209261417388916,0.0037840474396944046,0.12098532915115356,0.12098465859889984,True,0.9994993209838867
CARRY_ALL,B,9,2.2754006385803223,0.011682268232107162,13.914942741394043,5.275400638580322,0.0029205670580267906,5.2754011154174805,3.3781323432922363,-0.0024505513720214367,3.3781332969665527,0.521289587020874,0.00028014389681629837,0.7220038771629333,0.016737500205636024,69.0,0.9999991655349731,-0.12535762786865234,0.0029764939099550247,0.12539295852184296,0.12539218366146088,True,0.9997050166130066
CARRY_ALL,B,10,2.15004301071167,0.014658762142062187,13.26149845123291,5.15004301071167,0.003664690535515547,5.1500444412231445,3.567859172821045,-0.0019134394824504852,3.567859649658203,0.5485981106758118,0.00027987227076664567,0.7406740784645081,0.016729382798075676,70.0,0.9999991655349731,-0.12879395484924316,0.0021241381764411926,0.12881146371364594,0.1288105994462967,True,0.9998521208763123
CARRY_ALL,B,11,2.0212490558624268,0.01678290031850338,12.606505393981934,5.021248817443848,0.004195725079625845,5.0212507247924805,3.7260775566101074,-0.0013556265039369464,3.7260777950286865,0.5745724439620972,0.00027960582519881427,0.7580055594444275,0.016721418127417564,71.0,0.9999992847442627,-0.1313779354095459,0.0012633055448532104,0.131384015083313,0.1313832551240921,True,0.999945342540741
CARRY_ALL,B,12,1.8898711204528809,0.01804620586335659,11.955460548400879,4.889871120452881,0.004511551465839148,4.889873027801514,3.8555946350097656,-0.0008004913106560707,3.8555948734283447,0.599210798740387,0.00027934383251704276,0.7740870714187622,0.01671358197927475,72.0,0.9999994039535522,-0.13322854042053223,0.0004279911518096924,0.13322922587394714,0.13322843611240387,True,0.9999914765357971
