variant,workload,regime,capacity,layer,decisions,dominant_adviser,dominant_adviser_mean_weight,start_weights,end_weights,mean_weights,weight_variance,end_entropy_nats,end_effective_advisers,mean_entropy_nats,mean_effective_advisers
RACE_UNIFORM,mixed_interleaved,mixed,32,12,0,MARKOV_H1,0.1111111111111111,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1972245773362196,9.000000000000002,2.1972245773362196,9.000000000000002
RACE_UNIFORM,mixed_interleaved,mixed,32,13,0,MARKOV_H1,0.1111111111111111,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1972245773362196,9.000000000000002,2.1972245773362196,9.000000000000002
RACE_UNIFORM,mixed_interleaved,mixed,32,14,0,MARKOV_H1,0.1111111111111111,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1972245773362196,9.000000000000002,2.1972245773362196,9.000000000000002
RACE_UNIFORM,mixed_interleaved,mixed,32,15,0,MARKOV_H1,0.1111111111111111,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1972245773362196,9.000000000000002,2.1972245773362196,9.000000000000002
RACE_STATIC,mixed_interleaved,mixed,8,0,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,1,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,2,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,3,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,4,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,5,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,6,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,7,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,8,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,9,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,10,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,11,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,12,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,13,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,14,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,8,15,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,0,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,1,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,2,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,3,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,4,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,5,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,6,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,7,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,8,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,9,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,10,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,11,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,12,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,13,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
RACE_STATIC,mixed_interleaved,mixed,12,14,0,PERSISTENCE,0.3616124943007487,"[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.1521807004916651, 0.0019984102324220737, 0.09510628906289038, 0.05349153216161974, 0.09251083291307921, 0.0, 0.13138043683084985, 0.11171930400672497, 0.3616124943007487]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7788885831248296,5.923269537163808,1.7788885831248296,5.923269537163808
