metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
routing_frequency,math,coding,2,2,0.3729023101322985,0.26799010744356827,0.37074529291776565,0.34391354494849674,0.4018640163790723,100
routing_frequency,math,coding,3,3,0.6146978021978021,0.44742063492063494,0.604101083232421,0.5653791667873486,0.6377289377289376,100
routing_frequency,math,coding,4,4,0.4895431495644627,0.3636814798091239,0.4926593928176616,0.4632570987655073,0.5254487107189469,100
routing_frequency,math,coding,5,5,0.632012729124845,0.44306625029951935,0.6339010347091214,0.5911930558563419,0.6677319859373686,100
routing_frequency,math,coding,6,6,0.6880430438836359,0.5283021472839465,0.6870829467815512,0.6626126626467213,0.7142404176706624,100
routing_frequency,math,coding,7,7,0.6711005288582613,0.4972704714640198,0.673674848354305,0.6474798816102988,0.7008466813702929,100
routing_frequency,math,coding,8,8,0.685387214218705,0.5173786066446169,0.6813041130099278,0.6466280055552436,0.7077245175231098,100
routing_frequency,math,coding,9,9,0.5128551477826873,0.39106699751861035,0.5171544654111481,0.4839028616614674,0.5456204649417494,100
routing_frequency,math,coding,10,10,0.433452763910769,0.3051352115724573,0.4277528639989434,0.3826074090505586,0.4683778652931819,100
routing_frequency,math,coding,11,11,0.35101536216529966,0.2560794360016319,0.35516827512306876,0.3162192581254792,0.3912963948371134,100
routing_frequency,math,coding,12,12,0.32029121554216944,0.2203474216758228,0.3288038111347084,0.2874687962272554,0.36211980525685084,100
routing_frequency,math,coding,13,13,0.2964285714285714,0.1904761904761905,0.30107745620729953,0.2696224160008956,0.336228578738238,100
routing_frequency,math,coding,14,14,0.27636022301111285,0.17622239311721208,0.2715623773413598,0.23657678283988673,0.30867839948780407,100
routing_frequency,math,coding,15,15,0.18663217299955576,0.13743488391149702,0.19039971063533453,0.16345139025098177,0.22450934526498406,100
routing_frequency,math,coding,average,average,0.46351787617717966,0.3353768649852626,0.46334789045123864,0.43501874384788947,0.4859794831967143,100
routing_frequency,math,reasoning,0,0,0.29496674643354714,0.23269660849997154,0.29637035354438035,0.24999391891569375,0.33531247941710896,100
routing_frequency,math,reasoning,1,1,0.51821241328785,0.3682382133995037,0.5159794160042009,0.48043618419085243,0.5613167069325404,100
routing_frequency,math,reasoning,2,2,0.3742573577634547,0.2745098123769529,0.37086860111748193,0.3090758026347097,0.42532189519530955,100
routing_frequency,math,reasoning,3,3,0.6555324070492451,0.4674938540960024,0.6514704372761139,0.6146715729723737,0.6897894317341842,100
routing_frequency,math,reasoning,4,4,0.6053321431732125,0.42740145876540225,0.5948190112391144,0.5521487602579327,0.6379334441176205,100
routing_frequency,math,reasoning,5,5,0.3969184276196799,0.29379652605459056,0.40310056662036564,0.35598619801128,0.459793782880267,100
routing_frequency,math,reasoning,6,6,0.6836996336996336,0.5089285714285714,0.6723958951295529,0.645653156133637,0.7013300061589952,100
routing_frequency,math,reasoning,7,7,0.5755102508418587,0.4093277228411013,0.5671559188008568,0.5242911434769261,0.6140121945153929,100
routing_frequency,math,reasoning,8,8,0.7186813186813187,0.5248015873015873,0.7180873686333039,0.6912886155316572,0.7473161172569999,100
routing_frequency,math,reasoning,9,9,0.6437418439066829,0.4843672456575682,0.6408634138639375,0.6071676734222854,0.6754270759075406,100
routing_frequency,math,reasoning,10,10,0.6590734784483819,0.5284048785766944,0.6541641002372038,0.6124995707769737,0.6969699745188144,100
routing_frequency,math,reasoning,11,11,0.5074175824175824,0.3918650793650793,0.5024354988737493,0.45935622085923933,0.5442380147642177,100
routing_frequency,math,reasoning,12,12,0.4679540745965308,0.3468122160799149,0.4664506110444702,0.4335277418752652,0.5063883871190554,100
routing_frequency,math,reasoning,13,13,0.5768447081344176,0.4168735004677729,0.5685499411563307,0.5157703754578754,0.6141035044564629,100
routing_frequency,math,reasoning,14,14,0.4409986950808986,0.31892701401731194,0.4404852727035234,0.39371815824429435,0.4854164566301643,100
routing_frequency,math,reasoning,15,15,0.6619542571945328,0.49032258064516127,0.6636698502306647,0.6314432400051977,0.6963777706667221,100
routing_frequency,math,reasoning,average,average,0.5488184586455518,0.4052979293483242,0.5454291410297032,0.5153730381295635,0.5764578416711356,100
routing_frequency,coding,reasoning,0,0,0.3277510044972571,0.22475813145093199,0.3175299012162438,0.2749233834826498,0.3543048413937089,100
routing_frequency,coding,reasoning,1,1,0.09549211291467295,0.07047146401985112,0.10260277838891282,0.04767823575593878,0.15556914830404625,100
routing_frequency,coding,reasoning,2,2,0.3512860724368478,0.2555197300159602,0.34538447505958325,0.29254741928907607,0.3956562899138176,100
routing_frequency,coding,reasoning,3,3,0.3243435061176494,0.216377197861844,0.3279955216897001,0.2844486786268872,0.3750168822722295,100
routing_frequency,coding,reasoning,4,4,0.2835294657091826,0.20953329295888384,0.27931973012521866,0.23444675934159612,0.3251586112534596,100
routing_frequency,coding,reasoning,5,5,0.3215925090928311,0.2366658470244913,0.3203371643009011,0.26845328346839004,0.391816267078656,100
routing_frequency,coding,reasoning,6,6,0.5204968241598089,0.39821270876101994,0.5152855931634636,0.48126009344431586,0.5548880446298696,100
routing_frequency,coding,reasoning,7,7,0.4430682585942593,0.30910445009697707,0.45140421601005853,0.4091121834274238,0.5048245343002026,100
routing_frequency,coding,reasoning,8,8,0.5057752855860974,0.354518546203701,0.5084611899299097,0.4728238906333445,0.5509291150849372,100
routing_frequency,coding,reasoning,9,9,0.28423269763501907,0.21439205955334986,0.2871736023686919,0.23653544334837417,0.3416376029016238,100
routing_frequency,coding,reasoning,10,10,0.24462556377206435,0.18858560794044665,0.24369660854086006,0.2018772451076352,0.2913735655524723,100
routing_frequency,coding,reasoning,11,11,0.04606332563765868,0.04168735004677729,0.0442793953308988,0.0030065751413600236,0.0906973393752394,100
