layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
3,3,model.layers.3.mlp,10,functional_contribution,28.493509500096128,0.014989461439211668,37.0,reasoning,coding,0.015534661440385246,0.000545200001173577,False,0.012748636957604254,27.0,0.5873015873015873,0.006253696606763064,43.0,0.3333333333333333,0.000545200001173577,59.0,0.07936507936507936,0.015534661440385246,22.0,0.6666666666666666
4,4,model.layers.4.mlp,0,functional_contribution,140.812291685872,0.0097880994779131,28.0,general,math,0.009858108339223324,7.00088613102241e-05,False,0.009858108339223324,43.0,0.3333333333333333,7.00088613102241e-05,64.0,0.0,0.00017999292144513498,63.0,0.015873015873015872,0.007749070224321332,36.0,0.4444444444444444
4,4,model.layers.4.mlp,3,functional_contribution,107.95327274930953,0.01305368755597671,36.0,general,math,0.01317573793473997,0.00012205037876325958,False,0.01317573793473997,29.0,0.5555555555555556,0.00012205037876325958,62.0,0.031746031746031744,0.005708133805202176,26.0,0.6031746031746031,0.001606045219924915,60.0,0.06349206349206349
4,4,model.layers.4.mlp,29,functional_contribution,84.55829242265115,0.023389258043664235,50.0,reasoning,coding,0.02366917350485867,0.000279915461194436,False,0.01476075256351071,25.0,0.6190476190476191,0.009588414055243799,32.0,0.5079365079365079,0.000279915461194436,62.0,0.031746031746031744,0.02366917350485867,12.0,0.8253968253968254
4,4,model.layers.4.mlp,53,functional_contribution,76.33352376946692,0.011041091151754024,25.0,general,coding,0.011187653937137701,0.0001465627853836769,False,0.011187653937137701,39.0,0.3968253968253968,0.0006251310480007571,61.0,0.047619047619047616,0.0001465627853836769,64.0,0.0,0.0012253272373477853,61.0,0.047619047619047616
4,4,model.layers.4.mlp,46,functional_contribution,73.79057977972171,0.06276976597605541,52.0,reasoning,coding,0.06363209961995848,0.0008623336439030739,False,0.013568051498797501,28.0,0.5714285714285714,0.009993104186284966,29.0,0.5555555555555556,0.0008623336439030739,54.0,0.15873015873015872,0.06363209961995848,2.0,0.9841269841269841
4,4,model.layers.4.mlp,55,functional_contribution,64.50331945401332,0.0467203828398685,57.0,coding,reasoning,0.04745609843990415,0.0007357156000356532,False,0.0008796235273519725,64.0,0.0,0.0016467664120307268,56.0,0.12698412698412698,0.04745609843990415,7.0,0.9047619047619048,0.0007357156000356532,63.0,0.015873015873015872
4,4,model.layers.4.mlp,49,functional_contribution,40.44728024074406,0.023779159263294054,50.0,general,coding,0.02438196784930364,0.0006028085860095852,False,0.02438196784930364,8.0,0.8888888888888888,0.024225320959436015,9.0,0.873015873015873,0.0006028085860095852,58.0,0.09523809523809523,0.004292098327932921,50.0,0.2222222222222222
4,4,model.layers.4.mlp,19,functional_contribution,34.71347592349953,0.056452107527501114,55.0,coding,general,0.05812657466408131,0.0016744671365801962,False,0.0016744671365801962,61.0,0.047619047619047616,0.002765969607545477,52.0,0.19047619047619047,0.05812657466408131,6.0,0.9206349206349206,0.0020385101009986906,58.0,0.09523809523809523
4,4,model.layers.4.mlp,22,functional_contribution,33.9665091615568,0.009452635349865263,16.0,general,coding,0.009739369843668499,0.0002867344938032367,False,0.009739369843668499,45.0,0.30158730158730157,0.005460506639773739,45.0,0.30158730158730157,0.0002867344938032367,61.0,0.047619047619047616,0.004746808533775259,47.0,0.2698412698412698
4,4,model.layers.4.mlp,31,functional_contribution,32.85790997567501,0.026298895722666513,49.0,reasoning,coding,0.02712440171822269,0.0008255059955561753,False,0.00207397529791035,60.0,0.06349206349206349,0.012985967781504924,21.0,0.6825396825396826,0.0008255059955561753,55.0,0.14285714285714285,0.02712440171822269,11.0,0.8412698412698413
5,5,model.layers.5.mlp,46,functional_contribution,7228.570130916023,0.01684234868399131,42.0,general,coding,0.01684467897496758,2.3302909762684767e-06,False,0.01684467897496758,22.0,0.6666666666666666,0.0011048683274384663,59.0,0.07936507936507936,2.3302909762684767e-06,64.0,0.0,0.0010958288292449987,57.0,0.1111111111111111
5,5,model.layers.5.mlp,56,functional_contribution,495.26290313846135,0.07252006923953663,59.0,reasoning,coding,0.07266679291287888,0.00014672367334223784,False,0.01622135103208562,25.0,0.6190476190476191,0.009650050898314062,29.0,0.5555555555555556,0.00014672367334223784,61.0,0.047619047619047616,0.07266679291287888,2.0,0.9841269841269841
5,5,model.layers.5.mlp,42,functional_contribution,430.8535475208562,0.15508484779078047,61.0,coding,reasoning,0.1554456331053495,0.0003607853145690331,False,0.0013913834399225207,63.0,0.015873015873015872,0.012314008262796217,21.0,0.6825396825396826,0.1554456331053495,2.0,0.9841269841269841,0.0003607853145690331,62.0,0.031746031746031744
5,5,model.layers.5.mlp,2,functional_contribution,249.63537574779332,0.07739224094443262,60.0,coding,reasoning,0.0777035089627628,0.00031126801833018775,False,0.004424280969257226,58.0,0.09523809523809523,0.006888056575503754,41.0,0.36507936507936506,0.0777035089627628,3.0,0.9682539682539683,0.00031126801833018775,63.0,0.015873015873015872
5,5,model.layers.5.mlp,45,functional_contribution,224.9539724928053,0.014984650834957041,39.0,general,coding,0.01505156034517564,6.690951021859844e-05,False,0.01505156034517564,28.0,0.5714285714285714,0.010539090896305805,24.0,0.6349206349206349,6.690951021859844e-05,63.0,0.015873015873015872,0.004763975659042432,48.0,0.25396825396825395
5,5,model.layers.5.mlp,23,functional_contribution,163.0800548798547,0.028670767401253516,51.0,general,coding,0.028847660031629453,0.0001768926303759354,False,0.028847660031629453,9.0,0.873015873015873,0.010464029028838216,25.0,0.6190476190476191,0.0001768926303759354,60.0,0.06349206349206349,0.003747469912455006,51.0,0.20634920634920634
5,5,model.layers.5.mlp,49,functional_contribution,136.23315506426997,0.029218406538741262,51.0,general,coding,0.029434466027922167,0.0002160594891809037,False,0.029434466027922167,8.0,0.8888888888888888,0.0011627885980477618,58.0,0.09523809523809523,0.0002160594891809037,59.0,0.07936507936507936,0.014650561294079562,25.0,0.6190476190476191
5,5,model.layers.5.mlp,3,functional_contribution,64.08272190104586,0.0061677180030547726,11.0,general,coding,0.006265489908801753,9.777190574698071e-05,False,0.006265489908801753,53.0,0.1746031746031746,0.0001922229463720632,64.0,0.0,9.777190574698071e-05,62.0,0.031746031746031744,0.0002123842463203574,64.0,0.0
