layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
5,5,model.layers.5.mlp,45,functional_contribution,15576704225.238544,0.015576704224238543,39.5,general,coding,0.015576704224238543,0.0,True,0.015576704224238543,29.0,0.5555555555555556,0.014989082929902925,22.0,0.6666666666666666,0.0,61.5,0.03968253968253968,0.005172254225954239,46.0,0.2857142857142857
5,5,model.layers.5.mlp,47,functional_contribution,12817523844.433296,0.012817523843433296,28.5,reasoning,coding,0.012817523843433296,0.0,True,0.003058908361128263,56.0,0.12698412698412698,0.005166426059451661,48.0,0.25396825396825395,0.0,61.5,0.03968253968253968,0.012817523843433296,33.0,0.49206349206349204
5,5,model.layers.5.mlp,3,functional_contribution,1967259526.7612867,0.001967259525761287,4.5,general,math,0.001967259525761287,0.0,True,0.001967259525761287,59.0,0.07936507936507936,0.0,63.5,0.007936507936507936,0.0,61.5,0.03968253968253968,0.00016985180805806585,61.0,0.047619047619047616
5,5,model.layers.5.mlp,42,functional_contribution,1867.2226858692377,0.15540511358160594,61.0,coding,reasoning,0.15548838612613777,8.327254453184381e-05,False,0.00030887397344943546,63.0,0.015873015873015872,0.008366542497561741,37.0,0.42857142857142855,0.15548838612613777,2.0,0.9841269841269841,8.327254453184381e-05,62.0,0.031746031746031744
5,5,model.layers.5.mlp,2,functional_contribution,1712.4581996334261,0.09305447393248474,60.0,coding,reasoning,0.09310884538733007,5.437145484532295e-05,False,0.004120763716415583,51.0,0.20634920634920634,0.0062658193657214555,45.0,0.30158730158730157,0.09310884538733007,3.0,0.9682539682539683,5.437145484532295e-05,63.0,0.015873015873015872
6,6,model.layers.6.mlp,42,functional_contribution,103169626920.73047,0.10316962691973046,60.5,coding,reasoning,0.10316962691973046,0.0,True,0.00020195318414652146,61.0,0.047619047619047616,0.0005184056657794513,55.0,0.14285714285714285,0.10316962691973046,2.0,0.9841269841269841,0.0,62.5,0.023809523809523808
6,6,model.layers.6.mlp,28,functional_contribution,28149875016.21417,0.028149875015214168,56.5,general,coding,0.028149875015214168,0.0,True,0.028149875015214168,6.0,0.9206349206349206,0.00018500063016949913,56.0,0.12698412698412698,0.0,60.5,0.05555555555555555,0.0,62.5,0.023809523809523808
6,6,model.layers.6.mlp,21,functional_contribution,25358562425.566685,0.025358562424566685,51.5,general,coding,0.025358562424566685,0.0,True,0.025358562424566685,9.0,0.873015873015873,0.005750356897757911,36.0,0.4444444444444444,0.0,60.5,0.05555555555555555,0.024773731601010197,12.0,0.8253968253968254
6,6,model.layers.6.mlp,34,functional_contribution,14483430010.613573,0.014483430009613572,35.0,reasoning,math,0.014483430009613572,0.0,True,0.009434525343642136,40.0,0.38095238095238093,0.0,62.0,0.031746031746031744,0.0,60.5,0.05555555555555555,0.014483430009613572,27.0,0.5873015873015873
6,6,model.layers.6.mlp,45,functional_contribution,14119434577.180891,0.01411943457618089,32.0,general,math,0.01411943457618089,0.0,True,0.01411943457618089,30.0,0.5396825396825397,0.0,62.0,0.031746031746031744,0.00018514638775164738,50.0,0.2222222222222222,8.68285964299009e-05,59.0,0.07936507936507936
6,6,model.layers.6.mlp,43,functional_contribution,9213836021.242119,0.009213836020242118,35.5,math,general,0.009213836020242118,0.0,True,0.0,63.5,0.007936507936507936,0.009213836020242118,28.0,0.5714285714285714,0.0002927207499656128,46.0,0.2857142857142857,0.0005984355227071185,55.0,0.14285714285714285
6,6,model.layers.6.mlp,41,functional_contribution,5447208651.173255,0.005447208650173255,16.5,general,math,0.005447208650173255,0.0,True,0.005447208650173255,46.0,0.2857142857142857,0.0,62.0,0.031746031746031744,0.0,60.5,0.05555555555555555,0.0,62.5,0.023809523809523808
6,6,model.layers.6.mlp,51,functional_contribution,3784619125.1217504,0.00378461912412175,17.0,reasoning,math,0.00378461912412175,0.0,True,0.0014150266988974271,55.0,0.14285714285714285,0.0,62.0,0.031746031746031744,0.0,60.5,0.05555555555555555,0.00378461912412175,45.0,0.30158730158730157
6,6,model.layers.6.mlp,14,functional_contribution,2313361424.839507,0.0023133614238395072,6.5,general,coding,0.0023133614238395072,0.0,True,0.0023133614238395072,54.0,0.15873015873015872,0.00014296826341814409,57.0,0.1111111111111111,0.0,60.5,0.05555555555555555,0.00043987773696789917,56.0,0.12698412698412698
6,6,model.layers.6.mlp,60,functional_contribution,2024740680.5804012,0.002024740679580401,11.0,reasoning,math,0.002024740679580401,0.0,True,0.00035698387133950744,59.0,0.07936507936507936,0.0,62.0,0.031746031746031744,0.0,60.5,0.05555555555555555,0.002024740679580401,51.0,0.20634920634920634
