domain,layer,layer_ordinal,layer_name,expert_id,routing_frequency,routing_rank,gate_mass,gate_rank,functional_contribution,functional_rank,normalized_routing,normalized_gate,normalized_contribution
general,1,1,model.layers.1.mlp,0,0.013744813278008298,34.0,0.005825944955912863,21.0,0.005723529336858092,16.0,0.013744813278008298,0.017642166342068905,0.014285002305473698
general,1,1,model.layers.1.mlp,1,0.01270746887966805,39.0,0.003799375162085062,44.0,0.0032374659761848293,43.0,0.01270746887966805,0.011505293838624487,0.008080190772478884
general,1,1,model.layers.1.mlp,2,0.009595435684647304,53.5,0.0025340986449688798,57.0,0.002119998296885075,55.0,0.009595435684647304,0.007673774839973112,0.005291172417616711
general,1,1,model.layers.1.mlp,3,0.013485477178423237,36.5,0.004923080507650415,32.0,0.004535604979363715,32.0,0.013485477178423237,0.014908106047795055,0.011320135492219817
general,1,1,model.layers.1.mlp,4,0.008817427385892116,57.0,0.0025655026257780083,56.0,0.0014445660365320341,59.0,0.008817427385892116,0.007768872589339159,0.0036054028812922885
general,1,1,model.layers.1.mlp,5,0.02982365145228216,4.0,0.008212647497406638,6.0,0.0076735176578844235,9.0,0.02982365145228216,0.024869595293888474,0.019151857356276867
general,1,1,model.layers.1.mlp,6,0.004408713692946058,63.0,0.0013815218976919088,62.0,0.00109811932528662,62.0,0.004408713692946058,0.004183534054772469,0.0027407279966901858
general,1,1,model.layers.1.mlp,7,0.010114107883817428,51.0,0.0036375433577541492,46.0,0.0027636322521322498,48.0,0.010114107883817428,0.011015233662455907,0.00689757853409767
general,1,1,model.layers.1.mlp,8,0.01970954356846473,16.5,0.0065284823975622405,17.0,0.0048957421324559765,26.0,0.01970954356846473,0.019769595025467407,0.012218979502519548
general,1,1,model.layers.1.mlp,9,0.014522821576763486,30.0,0.006433763939315352,18.0,0.06378819339008251,1.0,0.014522821576763486,0.01948276794270207,0.15920500027340442
general,1,1,model.layers.1.mlp,10,0.008298755186721992,58.5,0.002475849325726141,58.0,0.0026293609955993433,50.0,0.008298755186721992,0.007497383853245766,0.006562459222874862
general,1,1,model.layers.1.mlp,11,0.032676348547717844,3.0,0.010128796842582987,3.0,0.016972422352470304,3.0,0.032676348547717844,0.030672091839884532,0.04236041752650544
general,1,1,model.layers.1.mlp,12,0.014263485477178423,31.5,0.004208133428423236,35.0,0.0033463189896211585,38.0,0.014263485477178423,0.012743098415050292,0.00835187026538934
general,1,1,model.layers.1.mlp,13,0.022562240663900415,8.5,0.007848209365274895,8.0,0.005525745791518342,20.0,0.022562240663900415,0.023766001250842172,0.013791366607134804
general,1,1,model.layers.1.mlp,14,0.022821576763485476,7.0,0.006808838903656639,15.0,0.004758176558044318,28.0,0.022821576763485476,0.020618572513759457,0.011875638107382559
