layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
5,5,model.layers.5.mlp,4,functional_contribution,70.56502113828773,0.013912449609776377,37.0,math,coding,0.014112441636121844,0.00019999202634546627,False,0.008916759619077883,45.0,0.30158730158730157,0.014112441636121844,21.0,0.6825396825396826,0.00019999202634546627,58.0,0.09523809523809523,0.003819933429117202,50.0,0.2222222222222222
5,5,model.layers.5.mlp,47,functional_contribution,66.78158178246002,0.012355314676595362,33.0,reasoning,coding,0.012543137989383323,0.00018782331278796032,False,0.011384488483682816,37.0,0.42857142857142855,0.005410173487456579,46.0,0.2857142857142857,0.00018782331278796032,60.0,0.06349206349206349,0.012543137989383323,27.0,0.5873015873015873
5,5,model.layers.5.mlp,3,functional_contribution,63.21355400596524,0.006166373667908274,11.0,general,coding,0.006265489908801753,9.911624089347908e-05,False,0.006265489908801753,53.0,0.1746031746031746,0.00030764553997225143,63.0,0.015873015873015872,9.911624089347908e-05,62.0,0.031746031746031744,0.00021513503929588133,64.0,0.0
6,6,model.layers.6.mlp,41,functional_contribution,7568169519.178594,0.007568169518178593,16.5,general,coding,0.007568169518178593,0.0,True,0.007568169518178593,47.0,0.2698412698412698,0.000263540913034521,63.0,0.015873015873015872,0.0,63.5,0.007936507936507936,0.0007060977153621475,59.0,0.07936507936507936
6,6,model.layers.6.mlp,51,functional_contribution,3151088432.470549,0.003151088431470549,11.5,general,coding,0.003151088431470549,0.0,True,0.003151088431470549,56.0,0.12698412698412698,0.0018660933665278184,52.0,0.19047619047619047,0.0,63.5,0.007936507936507936,0.002659455397391203,52.0,0.19047619047619047
6,6,model.layers.6.mlp,11,functional_contribution,1514412913.8622415,0.0015144129128622414,11.0,math,reasoning,0.0015144129128622414,0.0,True,0.0006655287242176626,63.0,0.015873015873015872,0.0015144129128622414,53.0,0.1746031746031746,2.4664752863829726e-05,60.0,0.06349206349206349,0.0,64.0,0.0
6,6,model.layers.6.mlp,28,functional_contribution,2244.6640063040695,0.037616879686444386,57.0,general,coding,0.03763364551115659,1.6765824712206217e-05,False,0.03763364551115659,4.0,0.9523809523809523,0.0005846456751703899,58.0,0.09523809523809523,1.6765824712206217e-05,61.0,0.047619047619047616,0.0009207989859908852,57.0,0.1111111111111111
6,6,model.layers.6.mlp,14,functional_contribution,828.6525991879972,0.003861385724478022,7.0,general,coding,0.00386605119027927,4.665465801247763e-06,False,0.00386605119027927,55.0,0.14285714285714285,0.0002745033060179004,62.0,0.031746031746031744,4.665465801247763e-06,62.0,0.031746031746031744,0.0007955275806987395,58.0,0.09523809523809523
6,6,model.layers.6.mlp,21,functional_contribution,443.7575981225017,0.03888451159164915,52.0,general,coding,0.03897233506732473,8.782347567558406e-05,False,0.03897233506732473,3.0,0.9682539682539683,0.013801708846777555,25.0,0.6190476190476191,8.782347567558406e-05,55.0,0.14285714285714285,0.013362023826041982,28.0,0.5714285714285714
6,6,model.layers.6.mlp,15,functional_contribution,432.2363785079693,0.028280580233473903,55.0,general,coding,0.028346160460958617,6.558022748471555e-05,False,0.028346160460958617,7.0,0.9047619047619048,0.00041351207843179556,61.0,0.047619047619047616,6.558022748471555e-05,56.0,0.12698412698412698,0.00040040077133978266,62.0,0.031746031746031744
6,6,model.layers.6.mlp,34,functional_contribution,422.6808314195705,0.01372352783569546,32.0,reasoning,coding,0.013756072657255916,3.254482156045595e-05,False,0.0015163307080369927,59.0,0.07936507936507936,0.0010771398784568227,55.0,0.14285714285714285,3.254482156045595e-05,59.0,0.07936507936507936,0.013756072657255916,27.0,0.5873015873015873
6,6,model.layers.6.mlp,56,functional_contribution,253.67891052220133,0.009044531273801892,24.0,reasoning,coding,0.00908032583616735,3.5794562365458254e-05,False,0.008460657375468219,45.0,0.30158730158730157,0.0060536559799657785,42.0,0.3492063492063492,3.5794562365458254e-05,58.0,0.09523809523809523,0.00908032583616735,34.0,0.47619047619047616
