metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
routing_frequency,coding,reasoning,2,2,0.4020604395604395,0.2986111111111111,0.4000503605139167,0.33380876614785604,0.45556513241675345,100
routing_frequency,coding,reasoning,3,3,0.3689687146091537,0.25961777915578005,0.3519797603699251,0.29110637065524714,0.42176153505107383,100
routing_frequency,coding,reasoning,4,4,0.3328411003343185,0.25763217472629035,0.3373410050297901,0.2892075893053694,0.3899903149121097,100
routing_frequency,coding,reasoning,5,5,0.2943782411846129,0.21494173245693285,0.292923342905329,0.22453400918459143,0.3699919281092655,100
routing_frequency,coding,reasoning,6,6,0.508248142893575,0.3811181182844348,0.5051945392900898,0.4691182017132188,0.5520155097123343,100
routing_frequency,coding,reasoning,7,7,0.48277756794261756,0.33705635190587885,0.4711414008624615,0.4109761887093575,0.5274379668409594,100
routing_frequency,coding,reasoning,8,8,0.4865140251889496,0.3415364308227341,0.4892906964857399,0.44542547581173975,0.5327616232347185,100
routing_frequency,coding,reasoning,9,9,0.2840070057536952,0.2119632728480269,0.2818871607387718,0.22418152891185247,0.3486187021466443,100
routing_frequency,coding,reasoning,10,10,0.2559095227906077,0.20491193882833314,0.25484752741799993,0.1846475839753732,0.3189415524388372,100
routing_frequency,coding,reasoning,11,11,0.08095238095238094,0.07837301587301587,0.07430984569837759,0.010381991931111945,0.14482000500896003,100
routing_frequency,coding,reasoning,12,12,0.13116593233093804,0.10129101320105743,0.12334751985862048,0.0685140976189822,0.18803747449262584,100
routing_frequency,coding,reasoning,13,13,-0.005288703695224139,-0.00496524329692155,0.0005361066976271913,-0.045969818910986324,0.05418708497242507,100
routing_frequency,coding,reasoning,14,14,0.0018087115793068817,0.015396076958432162,0.000991937419794552,-0.057737735192081814,0.059828900236284344,100
routing_frequency,coding,reasoning,15,15,0.15570411414598245,0.1101737108379114,0.15930702252394854,0.10279088495410879,0.20989846269600307,100
routing_frequency,coding,reasoning,average,average,0.27626112775368217,0.203803454425723,0.27332557496565124,0.22427760825314122,0.3231173481664236,100
gate_mass,general,math,0,0,0.21639194139194137,0.13988095238095238,0.2169460103257301,0.1487488553113553,0.3068005952380951,100
gate_mass,general,math,1,1,0.6157051282051281,0.47916666666666663,0.595191391941392,0.5469345238095238,0.6458356227106227,100
gate_mass,general,math,2,2,0.20604395604395603,0.14087301587301587,0.2022383457308282,0.09830128205128204,0.31576808608058604,100
gate_mass,general,math,3,3,0.37239010989010984,0.24900793650793648,0.34798717948717944,0.28454097985347987,0.42453411172161165,100
gate_mass,general,math,4,4,0.14015567765567763,0.09722222222222222,0.1377307692307692,0.041298076923076944,0.24478136446886434,100
gate_mass,general,math,5,5,0.16456043956043953,0.10714285714285714,0.16018727106227104,0.05651327838827843,0.24583218864468845,100
gate_mass,general,math,6,6,0.2302197802197802,0.1607142857142857,0.23372717706903556,0.13904761904761906,0.3300354853479853,100
gate_mass,general,math,7,7,0.25187728937728937,0.16765873015873015,0.24075366300366297,0.16839858058608057,0.3177312271062271,100
gate_mass,general,math,8,8,0.36529304029304027,0.2628968253968254,0.36197939560439557,0.27034913003663,0.4642502289377289,100
gate_mass,general,math,9,9,0.2617673992673993,0.18253968253968253,0.2651113162177847,0.19623397435897436,0.34484317765567746,100
gate_mass,general,math,10,10,0.18237179487179486,0.1349206349206349,0.18420192307692304,0.09261675824175825,0.27438530219780216,100
