domain,layer,layer_ordinal,layer_name,expert_id,routing_frequency,routing_rank,gate_mass,gate_rank,functional_contribution,functional_rank,normalized_routing,normalized_gate,normalized_contribution
general,5,5,model.layers.5.mlp,46,0.017222625090645396,23.0,0.005078949508896198,25.0,0.010664727084595689,22.0,0.017222625090645396,0.014897059862364193,0.01684467897496758
general,5,5,model.layers.5.mlp,47,0.012586760592561898,40.0,0.004283184611487361,36.0,0.007207763523224609,37.0,0.012586760592561898,0.012563002929468265,0.011384488483682816
general,5,5,model.layers.5.mlp,48,0.0081710349114265,53.0,0.0023375333040894022,54.0,0.005173507478911309,46.0,0.0081710349114265,0.006856215739159355,0.008171430170278817
general,5,5,model.layers.5.mlp,49,0.026054076452916193,7.0,0.008482337603109137,10.0,0.018635590950417467,8.0,0.026054076452916193,0.024879532829567685,0.029434466027922167
general,5,5,model.layers.5.mlp,50,0.025574950792499742,8.0,0.00816697559615534,13.0,0.016975896064634708,11.0,0.025574950792499742,0.023954544958025122,0.02681301802220736
general,5,5,model.layers.5.mlp,51,0.011149383611312545,45.0,0.0033527414971381954,46.0,0.003977380791079111,52.0,0.011149383611312545,0.009833921502550032,0.006282176942315087
general,5,5,model.layers.5.mlp,52,0.01939811457577955,20.0,0.006022025819369626,21.0,0.012185928225285721,20.0,0.01939811457577955,0.017663195699566772,0.019247379453659626
general,5,5,model.layers.5.mlp,53,0.010437169791774578,46.0,0.002947644595592044,49.0,0.004286635163652394,49.0,0.010437169791774578,0.008645732334333078,0.006770636758143506
general,5,5,model.layers.5.mlp,54,0.02349010670257951,13.0,0.008389845914968145,12.0,0.016196402399731736,12.0,0.02349010670257951,0.024608245585503914,0.025581826596101653
general,5,5,model.layers.5.mlp,55,0.022052729721330155,16.5,0.0061336127288796225,20.0,0.007734992547258063,35.0,0.022052729721330155,0.0179904911113276,0.012217233999407908
general,5,5,model.layers.5.mlp,56,0.013778100072516316,32.0,0.0046038072886991094,32.0,0.010270084811809285,25.0,0.013778100072516316,0.013503420865753856,0.01622135103208562
general,5,5,model.layers.5.mlp,57,0.022117476432197244,15.0,0.010873286943663888,8.0,0.025759924542381518,2.0,0.022117476432197244,0.03189242307227166,0.04068717894924506
general,5,5,model.layers.5.mlp,58,0.015085983632031492,27.0,0.004910823039955195,28.0,0.008663640008585374,32.0,0.015085983632031492,0.014403928346117569,0.013684010246272383
general,5,5,model.layers.5.mlp,59,0.011641458613902414,43.0,0.00355388625945302,44.0,0.007171018160651919,39.0,0.011641458613902414,0.010423898929960247,0.011326450070562072
general,5,5,model.layers.5.mlp,60,0.012237128353879623,41.5,0.0034315630301136953,45.0,0.003957787079615604,54.0,0.012237128353879623,0.010065112833182992,0.006251229148066545
general,5,5,model.layers.5.mlp,61,0.009323526364860665,50.0,0.002392062174647778,53.0,0.0030366223537787915,57.0,0.009323526364860665,0.007016154294861156,0.0047962717012700155
general,5,5,model.layers.5.mlp,62,0.024046928416036464,11.0,0.011163306683317362,4.0,0.015206704229945397,14.0,0.024046928416036464,0.032743079574234814,0.024018622229039704
general,5,5,model.layers.5.mlp,63,0.03586967782036673,2.0,0.010938830342574847,7.0,0.02116897658801049,6.0,0.03586967782036673,0.03208466832602918,0.03343588748451876
general,6,6,model.layers.6.mlp,0,0.03471718636693256,4.0,0.011577318903449705,4.0,0.02701556451381716,5.0,0.03471718636693256,0.032864842945686513,0.03566938713922732
general,6,6,model.layers.6.mlp,1,0.012211229669532787,40.0,0.005174008302956334,30.0,0.008397585439238044,37.0,0.012211229669532787,0.014687594916787694,0.011087561243213017
general,6,6,model.layers.6.mlp,2,0.023774992230394695,9.0,0.007793404778630996,12.0,0.01750128001544274,11.0,0.023774992230394695,0.022123345327004117,0.0231074176511681
general,6,6,model.layers.6.mlp,3,0.014373769812493525,34.0,0.00448112997578473,37.0,0.009166813763968997,35.0,0.014373769812493525,0.012720702789787583,0.012103194394215819
general,6,6,model.layers.6.mlp,4,0.014050036258158085,35.0,0.008653878449381022,8.0,0.015518083762445808,16.0,0.014050036258158085,0.024565994811218596,0.020488949512735062
general,6,6,model.layers.6.mlp,5,0.00881850202009738,51.0,0.0026227223321117787,50.0,0.005486855089840439,48.0,0.00881850202009738,0.007445191607299905,0.007244444522943832
general,6,6,model.layers.6.mlp,6,0.018828343520149178,18.0,0.00615531299369367,26.0,0.014451892991504631,22.0,0.018828343520149178,0.017473250629643486,0.019081228739270515
general,6,6,model.layers.6.mlp,7,0.009724955972236611,48.0,0.002986720247267689,48.0,0.006991333407397642,42.0,0.009724955972236611,0.008478482165668455,0.009230848305995442
general,6,6,model.layers.6.mlp,8,0.01671760074588211,24.5,0.007106267663712059,19.0,0.01475652561458475,21.0,0.01671760074588211,0.020172750931851537,0.01948344350558886
general,6,6,model.layers.6.mlp,9,0.018245623122345386,20.0,0.007674951176933337,13.0,0.030044548422168398,2.0,0.018245623122345386,0.021787087938863546,0.03966863726077158
general,6,6,model.layers.6.mlp,10,0.004130840153320211,58.0,0.0012056039896923237,57.0,0.0021302343012260844,58.0,0.004130840153320211,0.0034223800956303518,0.002812606486487904
general,6,6,model.layers.6.mlp,11,0.0012172381643012534,63.0,0.0002790557946687558,63.0,0.0005040634456297579,63.0,0.0012172381643012534,0.0007921631028181902,0.0006655287242176626
general,6,6,model.layers.6.mlp,12,0.02337356262301875,11.0,0.007123718925625453,18.0,0.016958629448685782,12.0,0.02337356262301875,0.020222290292973986,0.022390941297802423
general,6,6,model.layers.6.mlp,13,0.014580959287268207,33.0,0.004336221272693722,39.0,0.008672123378738768,36.0,0.014580959287268207,0.012309346602032398,0.011450041177454209
general,6,6,model.layers.6.mlp,14,0.005671811871956905,55.0,0.0014092652745584275,55.0,0.0029281006409512347,55.0,0.005671811871956905,0.0040005187991644505,0.00386605119027927
general,6,6,model.layers.6.mlp,15,0.02681808764114783,7.0,0.009522597209093028,6.0,0.021469040767730707,7.0,0.02681808764114783,0.027032049848659048,0.028346160460958617
general,6,6,model.layers.6.mlp,16,0.014788148762042888,31.0,0.004694111246179944,35.0,0.009308311529824193,34.0,0.014788148762042888,0.013325298384008092,0.012290017756246377
general,6,6,model.layers.6.mlp,17,0.011278877033046721,43.0,0.003996161936379882,42.0,0.010076522745333298,32.0,0.011278877033046721,0.011344011123812253,0.01330430799018452
general,6,6,model.layers.6.mlp,18,0.059774163472495596,1.0,0.025907498498685642,1.0,0.07797241467806165,1.0,0.059774163472495596,0.07354430471991288,0.10294910713080554
general,6,6,model.layers.6.mlp,19,0.01671760074588211,24.5,0.005889699729035015,28.0,0.010210051272389779,31.0,0.01671760074588211,0.016719247194124688,0.01348060934873183
general,6,6,model.layers.6.mlp,20,0.016639904692841604,26.0,0.007470569079075158,15.0,0.014208809242515406,23.0,0.016639904692841604,0.021206903044326562,0.01876027863121274
general,6,6,model.layers.6.mlp,21,0.03770848440899202,3.0,0.01301240698730317,3.0,0.029517177521324177,3.0,0.03770848440899202,0.036938665640077084,0.03897233506732473
general,6,6,model.layers.6.mlp,22,0.017831244172796024,21.0,0.00751374198354786,14.0,0.018167525214564426,8.0,0.017831244172796024,0.021329459115972973,0.02398707937080267
general,6,6,model.layers.6.mlp,23,0.012651507303428986,39.0,0.0036773349687273388,44.0,0.003494207557021806,53.0,0.012651507303428986,0.010438948534957755,0.0046134976018168735
general,6,6,model.layers.6.mlp,24,0.013208329016885942,37.0,0.0044403091979177455,38.0,0.00775772727478678,40.0,0.013208329016885942,0.012604823762466374,0.01024273904561154
general,6,6,model.layers.6.mlp,25,0.013311923754273283,36.0,0.0038023517624054697,43.0,0.0069752349742555775,43.0,0.013311923754273283,0.0107938370306509,0.00920959310535784
general,6,6,model.layers.6.mlp,26,0.018802444835802342,19.0,0.007316669182346162,17.0,0.013958944239113648,24.0,0.018802444835802342,0.020770023316166987,0.018430375047879387
general,6,6,model.layers.6.mlp,27,0.02439656065471874,8.0,0.006173902381384025,25.0,0.011428969128137054,28.0,0.02439656065471874,0.017526020818665226,0.015089979860509565
general,6,6,model.layers.6.mlp,28,0.037799129804205946,2.0,0.013803745840023827,2.0,0.02850327016352545,4.0,0.037799129804205946,0.039185060278453566,0.03763364551115659
general,6,6,model.layers.6.mlp,29,0.011097586242618874,45.0,0.004065916400665596,41.0,0.0073163790511958995,41.0,0.011097586242618874,0.011542024975950974,0.009660014940682258
general,6,6,model.layers.6.mlp,30,0.016238475085465658,27.0,0.00509245526811613,31.0,0.010251629844656772,30.0,0.016238475085465658,0.014456088148759665,0.013535506672462717
general,6,6,model.layers.6.mlp,31,0.007251631617113851,54.0,0.002124767013007614,54.0,0.0037872813743136157,52.0,0.007251631617113851,0.006031632605184897,0.0050004509613887655
general,6,6,model.layers.6.mlp,32,0.011265927690873303,44.0,0.004148708728018492,40.0,0.005978921444338491,46.0,0.011265927690873303,0.011777049756580452,0.00789413316031443
general,6,6,model.layers.6.mlp,33,0.004804205946337926,56.0,0.0012167576223065368,56.0,0.0022666743381195313,57.0,0.004804205946337926,0.003454042209043396,0.002992751990934191
general,6,6,model.layers.6.mlp,34,0.0024085776442556717,60.0,0.000596491719705014,60.0,0.0011484506281916125,59.0,0.0024085776442556717,0.0016932769020180003,0.0015163307080369927
general,6,6,model.layers.6.mlp,35,0.019877240236196,14.0,0.00613630629321843,27.0,0.015047973794477672,19.0,0.019877240236196,0.017419295803725338,0.01986825049173593
general,6,6,model.layers.6.mlp,36,0.00827462964881384,52.0,0.002511527443702735,51.0,0.0043126145906659166,51.0,0.00827462964881384,0.007129539721539251,0.005694062744388227
general,6,6,model.layers.6.mlp,37,0.02240236196001243,12.0,0.00744021905835621,16.0,0.015988097481848686,14.0,0.02240236196001243,0.021120747633678823,0.02110952145412666
general,6,6,model.layers.6.mlp,38,0.002602817776856936,59.0,0.0006857966556705169,59.0,0.001015468972824737,60.0,0.002602817776856936,0.0019467891978489722,0.0013407513991067507
general,6,6,model.layers.6.mlp,39,0.029032425152802237,6.0,0.011143478003114316,5.0,0.024032259072252076,6.0,0.029032425152802237,0.03163328724856486,0.03173044754404234
general,6,6,model.layers.6.mlp,40,0.01618667771677199,28.0,0.004987975321791153,33.0,0.007852750125950969,39.0,0.01618667771677199,0.014159498147604824,0.010368200309377287
general,6,6,model.layers.6.mlp,41,0.009051590179218895,50.0,0.0024230697791489692,53.0,0.00573204050497985,47.0,0.009051590179218895,0.0068784325975888615,0.007568169518178593
general,6,6,model.layers.6.mlp,42,0.000919403294312649,64.0,0.0002147263965865534,64.0,0.00040283096776896036,64.0,0.000919403294312649,0.0006095495303327533,0.0005318687208505946
general,6,6,model.layers.6.mlp,43,0.0013078835595151767,62.0,0.0003554240343028074,62.0,0.0007581090687544596,61.0,0.0013078835595151767,0.0010089516548605635,0.0010009520938691324
general,6,6,model.layers.6.mlp,44,0.019514658655340307,16.0,0.008433663757381126,9.0,0.017934299211983456,9.0,0.019514658655340307,0.02394086551079371,0.02367914471436637
general,6,6,model.layers.6.mlp,45,0.030754687661866776,5.0,0.008262476994684295,10.0,0.015723847200686692,15.0,0.030754687661866776,0.023454913096652694,0.02076062459596195
general,6,6,model.layers.6.mlp,46,0.010385372423080907,47.0,0.0030230011678687974,47.0,0.006477302036609079,44.0,0.010385372423080907,0.008581473779480273,0.008552158658144947
general,6,6,model.layers.6.mlp,47,0.019644152077074484,15.0,0.00679912545403631,22.0,0.01543721093674725,17.0,0.019644152077074484,0.01930085817609642,0.020382170913775574
general,6,6,model.layers.6.mlp,48,0.02090023826789599,13.0,0.00682497355501528,21.0,0.01494398400053192,20.0,0.02090023826789599,0.019374233867498074,0.019730949928688936
general,6,6,model.layers.6.mlp,49,0.010553713871335337,46.0,0.0034646951360652128,45.0,0.003157206641398791,54.0,0.010553713871335337,0.009835322189107034,0.004168546095455293
general,6,6,model.layers.6.mlp,50,0.011926344141717601,41.0,0.004523493546371595,36.0,0.009569426339536852,33.0,0.011926344141717601,0.012840961383816718,0.012634774765882912
general,6,6,model.layers.6.mlp,51,0.0045452191028695745,57.0,0.0010969888530443902,58.0,0.0023865964524945756,56.0,0.0045452191028695745,0.003114051419774756,0.003151088431470549
general,6,6,model.layers.6.mlp,52,0.0018129079042784628,61.0,0.0004114704058971304,61.0,0.0006330383214649976,62.0,0.0018129079042784628,0.0011680519798567214,0.0008358177727788366
general,6,6,model.layers.6.mlp,53,0.01531907179115301,30.0,0.006675259431977105,23.0,0.012360261793530173,26.0,0.01531907179115301,0.018949236406390332,0.016319590983565696
general,6,6,model.layers.6.mlp,54,0.023477157360406092,10.0,0.009016384155184916,7.0,0.017715340316771078,10.0,0.023477157360406092,0.0255950493952303,0.023390047309168216
general,6,6,model.layers.6.mlp,55,0.019268621154045373,17.0,0.0063079483062260435,24.0,0.01369899094041476,25.0,0.019268621154045373,0.017906540549026073,0.01808715161293441
general,6,6,model.layers.6.mlp,56,0.009427121102248005,49.0,0.0028696197506604165,49.0,0.006408000066390152,45.0,0.009427121102248005,0.008146065872919262,0.008460657375468219
general,6,6,model.layers.6.mlp,57,0.013104734279498601,38.0,0.005085778263557961,32.0,0.01028492730556622,29.0,0.013104734279498601,0.014437133958417163,0.013579470218859272
general,6,6,model.layers.6.mlp,58,0.011486066507821403,42.0,0.003194959326925567,46.0,0.005152983221441652,50.0,0.011486066507821403,0.009069615976975254,0.006803624383030687
general,6,6,model.layers.6.mlp,59,0.014684554024655547,32.0,0.004810402408901378,34.0,0.007987360007953647,38.0,0.014684554024655547,0.013655417199140011,0.010545929410372513
general,6,6,model.layers.6.mlp,60,0.007834352014917643,53.0,0.002485856384511292,52.0,0.005330174043350093,49.0,0.007834352014917643,0.007056666603366372,0.007037574261106991
general,6,6,model.layers.6.mlp,61,0.015940640215477055,29.0,0.005297444366388688,29.0,0.011481234679722384,27.0,0.015940640215477055,0.015037996151509603,0.01515898749470462
general,6,6,model.layers.6.mlp,62,0.017494561276287166,22.0,0.00790912687846395,11.0,0.015066552329505526,18.0,0.017494561276287166,0.022451848728186393,0.019892780238580543
general,6,6,model.layers.6.mlp,63,0.01704133430021755,23.0,0.006833661248446079,20.0,0.016175906666415867,13.0,0.01704133430021755,0.01939889585379599,0.02135749104621877
general,7,7,model.layers.7.mlp,0,0.007251631617113851,52.0,0.0024529266120312337,51.0,0.0044381344945819395,53.0,0.007251631617113851,0.006698610809489462,0.005295292102596237
general,7,7,model.layers.7.mlp,1,0.035053869263441416,3.0,0.010454304907638818,10.0,0.020559959654272448,11.0,0.035053869263441416,0.028549292716922265,0.024530800524381478
general,7,7,model.layers.7.mlp,2,0.0029912980420594634,62.0,0.0009353876385579613,62.0,0.0007427573219670306,63.0,0.0029912980420594634,0.0025544171260462466,0.0008862095067103272
general,7,7,model.layers.7.mlp,3,0.01886719154666943,19.0,0.005639299412261732,29.0,0.012822958365303488,31.0,0.01886719154666943,0.015400163957470655,0.01529951610222845
general,7,7,model.layers.7.mlp,4,0.013635657308608723,37.0,0.00408117360899785,41.0,0.009419467526326017,41.0,0.013635657308608723,0.01114513313139758,0.011238693208533402
general,7,7,model.layers.7.mlp,5,0.028397907386304776,8.0,0.010464434227053766,9.0,0.02846608853233326,6.0,0.028397907386304776,0.028576954518214216,0.03396387693547547
general,7,7,model.layers.7.mlp,6,0.007018543457992334,53.0,0.0018917420830959287,54.0,0.004980232382125093,50.0,0.007018543457992334,0.005166091763380952,0.00594208788272542
general,7,7,model.layers.7.mlp,7,0.007666010566663214,50.0,0.002984241662242308,46.0,0.004970604883973665,51.0,0.007666010566663214,0.008149560349166526,0.005930600980967204
general,7,7,model.layers.7.mlp,8,0.005024344763286025,59.0,0.0013886399063115095,59.0,0.003647804604880886,57.0,0.005024344763286025,0.0037921877651300342,0.004352322116335385
general,7,7,model.layers.7.mlp,9,0.006668911219310059,54.0,0.0024212108403799336,52.0,0.00549758395137076,49.0,0.006668911219310059,0.0066119993267925664,0.00655935797272309
general,7,7,model.layers.7.mlp,10,0.010683207293069511,44.5,0.0034616221964674193,44.0,0.007500190350347561,43.0,0.010683207293069511,0.009453222020541253,0.008948737082810075
general,7,7,model.layers.7.mlp,11,0.015539210608101109,29.0,0.004981273025549052,35.0,0.012611333218282656,32.0,0.015539210608101109,0.013603182896014126,0.015047018803848193
general,7,7,model.layers.7.mlp,12,0.013130632963845437,40.0,0.006085874675457112,27.0,0.01311671526751981,26.0,0.013130632963845437,0.0166197006001972,0.01565000764462948
general,7,7,model.layers.7.mlp,13,0.010683207293069511,44.5,0.0032938751027854034,45.0,0.0059380051349464825,47.0,0.010683207293069511,0.008995127396149577,0.007084839752973711
general,7,7,model.layers.7.mlp,14,0.013415518491660623,39.0,0.004835984947199058,38.0,0.014739123568144115,22.0,0.013415518491660623,0.01320642080482408,0.017585759224932076
general,7,7,model.layers.7.mlp,15,0.009232880969646742,46.0,0.0026511122473259607,50.0,0.006341017527980631,45.0,0.009232880969646742,0.007239828974093031,0.007565687808544672
general,7,7,model.layers.7.mlp,16,0.013998238889464415,35.0,0.005183227121749715,33.0,0.012517025053044199,33.0,0.013998238889464415,0.014154692217652653,0.014934496462939598
general,7,7,model.layers.7.mlp,17,0.0034963223868227492,60.0,0.001010718919150782,60.0,0.001722873889869215,61.0,0.0034963223868227492,0.002760136664493379,0.0020556205572253815
general,7,7,model.layers.7.mlp,18,0.015461514555060603,30.0,0.00485290508374987,37.0,0.011621281196666507,38.0,0.015461514555060603,0.013252627409229362,0.01386575341911873
general,7,7,model.layers.7.mlp,19,0.02004558168445043,15.0,0.00787720877334119,15.0,0.018829042964145937,14.0,0.02004558168445043,0.021511591736539337,0.022465583823385055
general,7,7,model.layers.7.mlp,20,0.014555060602921372,33.0,0.004919498087544028,36.0,0.012054514925817708,35.0,0.014555060602921372,0.013434483895625635,0.014382659598359873
general,7,7,model.layers.7.mlp,21,0.025562001450326322,10.0,0.01202739706486973,4.0,0.029175624575924777,5.0,0.025562001450326322,0.03284519463142109,0.034810448983421366
general,7,7,model.layers.7.mlp,22,0.016316171138506162,25.0,0.005440342380607065,31.0,0.012243222409551915,34.0,0.016316171138506162,0.014856839213742479,0.014607813038287943
general,7,7,model.layers.7.mlp,23,0.01629027245415933,26.0,0.00640454989300606,22.0,0.013107765259507357,27.0,0.01629027245415933,0.01748995951724735,0.015639329079839615
general,7,7,model.layers.7.mlp,24,0.018077281674090957,21.0,0.007850399588372785,16.0,0.015798560918414827,18.0,0.018077281674090957,0.02143837947843829,0.01884981065035253
general,7,7,model.layers.7.mlp,25,0.0030819434372733865,61.0,0.0009714409340036776,61.0,0.00213783322270517,59.0,0.0030819434372733865,0.0026528737995585474,0.0025507229207854154
general,7,7,model.layers.7.mlp,26,0.020705998135294727,13.0,0.00796011491327178,14.0,0.02215808758809877,10.0,0.020705998135294727,0.021737997191308412,0.026437582357437688
general,7,7,model.layers.7.mlp,27,0.011680306640422666,42.0,0.003778956954767948,43.0,0.005924447661418748,48.0,0.011680306640422666,0.01031982032468635,0.0070686638613710094
general,7,7,model.layers.7.mlp,28,0.0009453019786594841,64.0,0.00024253460307028903,64.0,0.0004937243795970382,64.0,0.0009453019786594841,0.0006623291972263812,0.0005890796710489718
general,7,7,model.layers.7.mlp,29,0.014542111260747954,34.0,0.005127585417098311,34.0,0.013025220823151502,29.0,0.014542111260747954,0.014002742248008977,0.015540842451621833
general,7,7,model.layers.7.mlp,30,0.007484719776235368,51.0,0.0019382281981637833,53.0,0.004697204927459327,52.0,0.007484719776235368,0.005293039056201441,0.005604398016107099
general,7,7,model.layers.7.mlp,31,0.028954729099761732,7.0,0.01211245299793458,3.0,0.030550959527856834,2.0,0.028954729099761732,0.03307747088047185,0.036451408787204057
general,7,7,model.layers.7.mlp,32,0.013583859939915052,38.0,0.005256724755257433,32.0,0.014192791818325154,23.0,0.013583859939915052,0.014355404313918347,0.016933911876965115
general,7,7,model.layers.7.mlp,33,0.022544804723920026,11.0,0.006364057907030198,23.0,0.009682724768318846,39.0,0.022544804723920026,0.017379381380247565,0.011552794549125429
general,7,7,model.layers.7.mlp,34,0.010890396767844193,43.0,0.004769505755982596,39.0,0.00967106527443267,40.0,0.010890396767844193,0.013024875125183896,0.011538883202821907
general,7,7,model.layers.7.mlp,35,0.008611312545322698,49.0,0.0028793823406583446,47.0,0.006246490049927788,46.0,0.008611312545322698,0.007863203724556215,0.00745290379791529
general,7,7,model.layers.7.mlp,36,0.01305293691080493,41.0,0.0038376968907010774,42.0,0.007881899027287571,42.0,0.01305293691080493,0.010480231144912458,0.009404166936267746
general,7,7,model.layers.7.mlp,37,0.020602403397907386,14.0,0.009171611865320367,11.0,0.017118907885545494,17.0,0.020602403397907386,0.025046431507627396,0.020425162383444277
general,7,7,model.layers.7.mlp,38,0.03217911530094271,5.0,0.011877354149940433,5.0,0.02727663430899434,7.0,0.03217911530094271,0.03243544772464331,0.03254469787207946
general,7,7,model.layers.7.mlp,39,0.008883248730964468,48.0,0.0027153404786724334,49.0,0.004082946062410642,55.0,0.008883248730964468,0.007415227586779448,0.004871504472431736
general,7,7,model.layers.7.mlp,40,0.018711799440588418,20.0,0.005911741431582151,28.0,0.013465803433014768,25.0,0.018711799440588418,0.01614416626338051,0.01606651683517157
general,7,7,model.layers.7.mlp,41,0.016160779032425153,27.0,0.00547164083947348,30.0,0.013732063347556906,24.0,0.016160779032425153,0.014942311071667047,0.0163842007684625
general,7,7,model.layers.7.mlp,42,0.016134880348078317,28.0,0.007843861688076246,17.0,0.015410771333534063,20.0,0.016134880348078317,0.021420525357005157,0.0183871254548509
general,7,7,model.layers.7.mlp,43,0.04707085880037294,1.0,0.019105742709520358,1.0,0.04752705606042345,1.0,0.04707085880037294,0.05217519921288535,0.056706177995201903
general,7,7,model.layers.7.mlp,44,0.03515746400082876,2.0,0.011271580382232207,6.0,0.029676938831411,4.0,0.03515746400082876,0.0307811614983158,0.035408584398478264
general,7,7,model.layers.7.mlp,45,0.00505024344763286,58.0,0.0017879576580790946,55.0,0.0014556860448004334,62.0,0.00505024344763286,0.004882670535911485,0.0017368294778586668
general,7,7,model.layers.7.mlp,46,0.030832383714907284,6.0,0.011006523534620066,8.0,0.029955903118161552,3.0,0.030832383714907284,0.030057327097467737,0.035741426358617136
general,7,7,model.layers.7.mlp,47,0.01924272246969854,17.0,0.007778179184903657,19.0,0.0174329935169851,16.0,0.01924272246969854,0.0212411553246576,0.020799908837327435
general,7,7,model.layers.7.mlp,48,0.017546358644980834,22.0,0.006967593360710401,20.0,0.01567304097938004,19.0,0.017546358644980834,0.019027555073705318,0.018700048460247504
general,7,7,model.layers.7.mlp,49,0.016976587589350462,23.0,0.00779268396563892,18.0,0.015404048942027161,21.0,0.016976587589350462,0.021280765919016988,0.018379104736528703
general,7,7,model.layers.7.mlp,50,0.009206982285299906,47.0,0.002750179773289392,48.0,0.006941678681503759,44.0,0.009206982285299906,0.0075103689882267954,0.008282357451267382
general,7,7,model.layers.7.mlp,51,0.006409924375841708,55.0,0.0017044192260501916,56.0,0.0038933357677131963,56.0,0.006409924375841708,0.00465453837694191,0.004645273857449683
general,7,7,model.layers.7.mlp,52,0.019747746814461824,16.0,0.008788038186800736,12.0,0.01984880053994261,13.0,0.019747746814461824,0.023998943671438306,0.023682291934477906
general,7,7,model.layers.7.mlp,53,0.005348078317621465,56.0,0.0016338933654045376,57.0,0.004084182862455976,54.0,0.005348078317621465,0.00446194179041855,0.004872980141436481
general,7,7,model.layers.7.mlp,54,0.0025380710659898475,63.0,0.0007478118646728996,63.0,0.0019506746672474386,60.0,0.0025380710659898475,0.0020421730579270065,0.0023274175608738296
general,7,7,model.layers.7.mlp,55,0.032684139645706,4.0,0.01126007266604294,7.0,0.02724464400934331,8.0,0.032684139645706,0.030749735481866766,0.03250652913670008
general,7,7,model.layers.7.mlp,56,0.015357919817673262,32.0,0.00621163757381125,24.0,0.011757217592681416,37.0,0.015357919817673262,0.01696314206567592,0.014027943845107825
general,7,7,model.layers.7.mlp,57,0.013713353361649229,36.0,0.0043899534552082255,40.0,0.011896038456700026,36.0,0.013713353361649229,0.011988369127709961,0.014193575829855186
general,7,7,model.layers.7.mlp,58,0.015435615870713768,31.0,0.0061951853334131874,25.0,0.013056588478426537,28.0,0.015435615870713768,0.016918213222379005,0.015578268288413763
general,7,7,model.layers.7.mlp,59,0.016704651403708692,24.0,0.006148294551402414,26.0,0.012839946734523027,30.0,0.016704651403708692,0.016790160838870197,0.01531978551440468
general,7,7,model.layers.7.mlp,60,0.0051667875271936186,57.0,0.001473822297796022,58.0,0.0036359379706908342,58.0,0.0051667875271936186,0.0040248093550209,0.004338163623755296
general,7,7,model.layers.7.mlp,61,0.01893193825753652,18.0,0.008576296208918211,13.0,0.020027541347356653,12.0,0.01893193825753652,0.023420704968776095,0.023895553787417857
general,7,7,model.layers.7.mlp,62,0.02122397182223143,12.0,0.0065787590119328184,21.0,0.01819421276743457,15.0,0.02122397182223143,0.017965701058568095,0.02170814591084789
general,7,7,model.layers.7.mlp,63,0.02784108567284782,9.0,0.01219616847175101,2.0,0.025020430896863052,9.0,0.02784108567284782,0.03330608651661757,0.029852743375275756
general,8,8,model.layers.8.mlp,0,0.01828447114886564,23.0,0.005431831728963794,35.0,0.014836066520876011,34.0,0.01828447114886564,0.01391919478623941,0.013834293138860143
general,8,8,model.layers.8.mlp,1,0.01219828032735937,43.0,0.0038261828515908265,44.0,0.008962800790936197,48.0,0.01219828032735937,0.009804682298069153,0.008357607005370688
general,8,8,model.layers.8.mlp,2,0.013661555992955559,38.0,0.005937311324037864,30.0,0.015252987291993075,32.0,0.013661555992955559,0.015214497972232545,0.01422306223444199
general,8,8,model.layers.8.mlp,3,0.0011265927690873303,64.0,0.0003528948659095618,64.0,0.0008700160360034977,63.0,0.0011265927690873303,0.0009043012786031336,0.000811270080290177
general,8,8,model.layers.8.mlp,4,0.006940847404951828,55.0,0.001966049050489485,55.0,0.005816011412608911,52.0,0.006940847404951828,0.005038046290562215,0.0054232977904063
general,8,8,model.layers.8.mlp,5,0.031570496218792085,4.0,0.010044984294875945,10.0,0.025684100929537698,13.0,0.031570496218792085,0.025740505229488484,0.023949837429437088
general,8,8,model.layers.8.mlp,6,0.017753548119755515,24.0,0.007487982403462654,23.0,0.02301548860483215,19.0,0.017753548119755515,0.01918812857805753,0.02146141739424762
general,8,8,model.layers.8.mlp,7,0.0036128664663835075,63.0,0.0008498132259724956,63.0,0.0007997570868311775,64.0,0.0036128664663835075,0.0021776661013190417,0.0007457552150723334
general,8,8,model.layers.8.mlp,8,0.004972547394592354,60.0,0.0011605847922925515,62.0,0.002409130960238248,60.0,0.004972547394592354,0.0029740254477560804,0.0022464595900094156
general,8,8,model.layers.8.mlp,9,0.012819848751683415,41.0,0.004193727925418264,43.0,0.013015587851104125,39.0,0.012819848751683415,0.010746525074244914,0.012136738363460057
general,8,8,model.layers.8.mlp,10,0.017054283642390967,25.0,0.0063968485752486275,29.0,0.015884651495384008,31.0,0.017054283642390967,0.01639207283653267,0.014812074675356736
general,8,8,model.layers.8.mlp,11,0.01547446389723402,31.0,0.00536676887204755,36.0,0.01468852503013144,35.0,0.01547446389723402,0.013752469706385145,0.013696714068947461
general,8,8,model.layers.8.mlp,12,0.028993577126281984,5.0,0.012019645163744432,4.0,0.03551908136556448,4.0,0.028993577126281984,0.030800619504381264,0.03312073203114957
general,8,8,model.layers.8.mlp,13,0.009271728996166994,47.0,0.003101266283797783,49.0,0.009494695829830181,46.0,0.009271728996166994,0.007947066780069966,0.008853586979362496
general,8,8,model.layers.8.mlp,14,0.01693773956283021,26.0,0.007315404598149539,24.0,0.019415158214599226,24.0,0.01693773956283021,0.018745893949336217,0.01810419154566144
general,8,8,model.layers.8.mlp,15,0.03220501398528955,2.0,0.011487735758960945,5.0,0.03319684186085671,6.0,0.03220501398528955,0.02943758931801973,0.030955296738610066
